latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
45.68937,34.25719,334.67,0.43,0.38,2022-09-18,1045,N,VIIRS,n,2.0NRT,301.68,6.46,D
45.68869,34.25169,338.19,0.43,0.38,2022-09-18,1045,N,VIIRS,n,2.0NRT,302.08,8.64,D
46.06823,34.72077,339.23,0.45,0.39,2022-09-18,1045,N,VIIRS,n,2.0NRT,300.03,4.12,D
46.07738,34.73639,342.48,0.45,0.39,2022-09-18,1045,N,VIIRS,n,2.0NRT,301.65,4.69,D
46.0767,34.73059,339.58,0.45,0.39,2022-09-18,1045,N,VIIRS,n,2.0NRT,300.77,4.69,D
45.6076,28.68052,336.88,0.4,0.37,2022-09-18,1045,N,VIIRS,n,2.0NRT,301.42,2.4,D
45.6118,28.68441,334.25,0.4,0.37,2022-09-18,1045,N,VIIRS,n,2.0NRT,300.72,6.64,D
45.61093,28.67937,348.65,0.4,0.37,2022-09-18,1045,N,VIIRS,n,2.0NRT,304.49,11.77,D
46.73246,34.69384,348.53,0.45,0.39,2022-09-18,1045,N,VIIRS,n,2.0NRT,303.05,7.47,D
46.73177,34.68792,332.15,0.45,0.39,2022-09-18,1045,N,VIIRS,n,2.0NRT,301.72,2.3,D
46.79021,33.1403,333.15,0.41,0.37,2022-09-18,1045,N,VIIRS,n,2.0NRT,299.23,5.27,D
47.09706,33.66639,331.75,0.43,0.38,2022-09-18,1045,N,VIIRS,n,2.0NRT,297.86,2.72,D
47.24612,34.1918,334.16,0.44,0.38,2022-09-18,1045,N,VIIRS,n,2.0NRT,301.07,7.88,D
47.24538,32.72024,346.88,0.41,0.37,2022-09-18,1045,N,VIIRS,n,2.0NRT,296.9,7.17,D
47.87631,35.15741,340.16,0.48,0.4,2022-09-18,1045,N,VIIRS,n,2.0NRT,299.5,10.17,D
48.5581,38.65179,307.25,0.39,0.44,2022-09-18,2259,N,VIIRS,n,2.0NRT,286.35,0.72,N
50.03171,33.12019,301.66,0.35,0.57,2022-09-18,2259,N,VIIRS,n,2.0NRT,277.75,0.64,N
50.03382,33.1201,304.12,0.35,0.57,2022-09-18,2259,N,VIIRS,n,2.0NRT,278.32,0.96,N
48.48118,38.77507,301.09,0.38,0.43,2022-09-18,2259,N,VIIRS,n,2.0NRT,287.19,1.14,N
48.46606,38.76137,306.05,0.38,0.44,2022-09-18,2259,N,VIIRS,n,2.0NRT,287.07,1.02,N
48.46251,38.75533,301.6,0.38,0.44,2022-09-18,2259,N,VIIRS,n,2.0NRT,287.65,1.02,N
48.2231,38.23758,296.88,0.4,0.44,2022-09-18,2259,N,VIIRS,n,2.0NRT,285.9,0.45,N
48.21393,38.2467,310.41,0.4,0.44,2022-09-18,2259,N,VIIRS,n,2.0NRT,284.89,1,N
48.09788,37.92007,302,0.41,0.45,2022-09-18,2259,N,VIIRS,n,2.0NRT,284.34,1.07,N
48.09741,37.92565,296.47,0.41,0.45,2022-09-18,2259,N,VIIRS,n,2.0NRT,283.72,0.64,N
47.87679,35.15163,318.6,0.55,0.51,2022-09-18,2301,N,VIIRS,n,2.0NRT,282.96,2.37,N
47.87634,35.15911,301.47,0.55,0.51,2022-09-18,2301,N,VIIRS,n,2.0NRT,282.16,2.37,N
47.87444,33.43773,299.49,0.33,0.55,2022-09-18,2301,N,VIIRS,n,2.0NRT,282.19,1.13,N
47.86972,33.42814,296.53,0.33,0.55,2022-09-18,2301,N,VIIRS,n,2.0NRT,280.26,0.54,N
47.32452,34.03936,314.62,0.61,0.53,2022-09-18,2301,N,VIIRS,n,2.0NRT,283.75,3.62,N
47.31953,34.03902,311.64,0.61,0.53,2022-09-18,2301,N,VIIRS,n,2.0NRT,281.22,2.58,N
47.30957,34.03802,303.19,0.61,0.53,2022-09-18,2301,N,VIIRS,n,2.0NRT,281.04,1.43,N
47.05034,35.46507,311.25,0.52,0.5,2022-09-18,2301,N,VIIRS,n,2.0NRT,282.25,2.97,N
45.2362,28.84217,303.74,0.52,0.67,2022-09-18,2301,N,VIIRS,n,2.0NRT,279.58,1.4,N
44.77146,33.85749,295.51,0.59,0.53,2022-09-18,2301,N,VIIRS,n,2.0NRT,284.27,0.62,N
47.75519,37.29687,296.21,0.47,0.64,2022-09-19,0039,N,VIIRS,n,2.0NRT,280.74,0.45,N
47.87819,35.18841,299.35,0.38,0.59,2022-09-19,0041,N,VIIRS,n,2.0NRT,281.37,0.41,N
47.8768,35.15313,337.93,0.38,0.59,2022-09-19,0041,N,VIIRS,n,2.0NRT,281.53,5,N
47.87537,35.15784,346.59,0.38,0.59,2022-09-19,0041,N,VIIRS,n,2.0NRT,281.9,5,N
47.86893,35.15919,295.42,0.38,0.59,2022-09-19,0041,N,VIIRS,n,2.0NRT,281.61,0.89,N
47.86178,35.14297,301.99,0.38,0.59,2022-09-19,0041,N,VIIRS,n,2.0NRT,283.21,1.41,N
47.87462,35.15653,367,0.38,0.59,2022-09-19,0041,N,VIIRS,h,2.0NRT,283.69,6.63,N
47.87603,35.15179,302.7,0.38,0.59,2022-09-19,0041,N,VIIRS,n,2.0NRT,280.68,5.56,N
47.8758,33.41425,300.8,0.32,0.55,2022-09-19,0041,N,VIIRS,n,2.0NRT,282.44,1.08,N
47.86536,33.43164,303.61,0.32,0.55,2022-09-19,0041,N,VIIRS,n,2.0NRT,279.85,0.6,N
47.32286,34.03772,320.22,0.35,0.57,2022-09-19,0041,N,VIIRS,n,2.0NRT,283.15,2.29,N
47.31061,34.03986,298.55,0.36,0.57,2022-09-19,0041,N,VIIRS,n,2.0NRT,280.59,0.61,N
47.30567,34.03687,298.83,0.36,0.57,2022-09-19,0041,N,VIIRS,n,2.0NRT,280.6,0.58,N
47.25348,33.51891,304.4,0.34,0.56,2022-09-19,0041,N,VIIRS,n,2.0NRT,279.01,0.66,N
44.77085,33.86031,306.6,0.42,0.61,2022-09-19,0041,N,VIIRS,n,2.0NRT,283.17,1.15,N
48.19669,39.30811,367,0.66,0.73,2022-09-19,0848,N,VIIRS,h,2.0NRT,296.43,50.15,D
48.19385,39.30038,354.15,0.66,0.73,2022-09-19,0848,N,VIIRS,n,2.0NRT,300.51,37.32,D
48.20268,39.30307,367,0.66,0.73,2022-09-19,0848,N,VIIRS,h,2.0NRT,300.25,50.15,D
48.19977,39.29513,367,0.66,0.73,2022-09-19,0848,N,VIIRS,h,2.0NRT,297.38,37.32,D
48.38251,39.51043,331.51,0.63,0.72,2022-09-19,0848,N,VIIRS,n,2.0NRT,292.73,3.17,D
48.76785,39.24992,349.32,0.63,0.72,2022-09-19,0848,N,VIIRS,n,2.0NRT,292.21,12.03,D
45.56108,34.86491,330.16,0.39,0.36,2022-09-19,1028,N,VIIRS,n,2.0NRT,305.15,1.48,D
45.45082,33.68856,347.21,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,307.8,14.9,D
45.45414,33.68742,347.36,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,301.22,14.9,D
45.45327,33.6824,355.77,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,302.13,14.9,D
46.0573,34.72431,334.15,0.39,0.36,2022-09-19,1028,N,VIIRS,n,2.0NRT,302.82,2.77,D
46.08397,34.63236,340.89,0.39,0.36,2022-09-19,1028,N,VIIRS,n,2.0NRT,300.64,3.03,D
46.50138,34.87951,333.13,0.38,0.36,2022-09-19,1028,N,VIIRS,n,2.0NRT,300.75,3.47,D
46.5006,34.87455,339.65,0.38,0.36,2022-09-19,1028,N,VIIRS,n,2.0NRT,302.19,3.16,D
46.84422,36.87804,337.66,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,299.9,17.91,D
46.80846,36.6214,337.76,0.39,0.36,2022-09-19,1028,N,VIIRS,n,2.0NRT,301.84,2.94,D
46.84826,36.88221,345.84,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,301.03,11.54,D
46.84755,36.87706,349.64,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,309.45,17.91,D
46.8516,36.88123,332.8,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,301.9,3.28,D
46.86111,36.89988,336.03,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,301.97,2.74,D
46.86303,36.88859,339.63,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,303.12,5.11,D
46.86707,36.89277,332.35,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,299.06,4.08,D
46.86636,36.88762,336.91,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,300.98,4.08,D
46.88065,36.91566,330.53,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,302.51,2.17,D
46.87994,36.91049,338.92,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,302.54,1.97,D
46.87922,36.90532,330.2,0.4,0.37,2022-09-19,1028,N,VIIRS,l,2.0NRT,301.15,1.97,D
46.88661,36.90854,336.41,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,303.3,3.48,D
46.88734,36.90667,334.46,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,306.09,7.56,D
46.98515,37.29596,340.15,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,301.08,2.76,D
46.77292,35.78674,331.22,0.39,0.36,2022-09-19,1028,N,VIIRS,l,2.0NRT,302.31,1.4,D
46.78891,34.92609,333.11,0.38,0.36,2022-09-19,1028,N,VIIRS,n,2.0NRT,303.28,3.63,D
46.79219,34.92501,334.88,0.38,0.36,2022-09-19,1028,N,VIIRS,n,2.0NRT,302.94,3.63,D
47.21355,37.60181,345.26,0.41,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,304.85,4.71,D
46.98083,33.47212,339.35,0.39,0.36,2022-09-19,1028,N,VIIRS,n,2.0NRT,298.1,4.63,D
47.72072,38.05693,330.39,0.42,0.38,2022-09-19,1028,N,VIIRS,n,2.0NRT,300.49,2.11,D
47.01461,32.79892,338.18,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,294.94,3.84,D
47.30691,34.03744,338.01,0.39,0.36,2022-09-19,1028,N,VIIRS,n,2.0NRT,299.68,5.48,D
48.10289,39.85072,330.18,0.48,0.4,2022-09-19,1028,N,VIIRS,n,2.0NRT,297.09,2.84,D
47.15928,32.69247,329.18,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,299.77,2.35,D
47.1626,32.69122,334.2,0.4,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,296.75,2.35,D
48.10007,37.66533,330.71,0.42,0.37,2022-09-19,1028,N,VIIRS,n,2.0NRT,294.83,2.56,D
48.21761,38.47955,337.23,0.44,0.38,2022-09-19,1028,N,VIIRS,n,2.0NRT,296.62,3.58,D
48.38389,39.51009,340.9,0.47,0.4,2022-09-19,1028,N,VIIRS,n,2.0NRT,298.49,9.53,D
48.41698,39.41454,333.76,0.47,0.4,2022-09-19,1028,N,VIIRS,n,2.0NRT,297.41,6.02,D
48.42202,39.42643,336.62,0.47,0.4,2022-09-19,1028,N,VIIRS,n,2.0NRT,295.91,4.8,D
48.42133,39.42009,343.93,0.47,0.4,2022-09-19,1028,N,VIIRS,n,2.0NRT,296.74,6.02,D
48.46034,38.77551,332.17,0.45,0.39,2022-09-19,1028,N,VIIRS,n,2.0NRT,294.96,3.66,D
50.67213,29.72577,337.34,0.43,0.38,2022-09-19,1028,N,VIIRS,n,2.0NRT,285.63,3.74,D
50.63159,29.49392,328.68,0.43,0.38,2022-09-19,1028,N,VIIRS,n,2.0NRT,285.13,2.66,D
48.09938,37.92233,299.89,0.34,0.56,2022-09-19,2242,N,VIIRS,n,2.0NRT,281.26,0.78,N
48.06123,37.95519,295.38,0.34,0.56,2022-09-19,2242,N,VIIRS,n,2.0NRT,282.78,0.64,N
47.9963,37.51672,301.78,0.35,0.57,2022-09-19,2242,N,VIIRS,n,2.0NRT,278.71,0.57,N
47.99099,37.51614,298.28,0.35,0.57,2022-09-19,2242,N,VIIRS,n,2.0NRT,278.01,0.57,N
47.83273,38.47039,297.25,0.64,0.54,2022-09-19,2242,N,VIIRS,n,2.0NRT,280.87,1.18,N
45.35672,36.27122,310.11,0.39,0.59,2022-09-19,2242,N,VIIRS,n,2.0NRT,274.76,1.84,N
45.35654,36.27626,314.83,0.39,0.59,2022-09-19,2242,N,VIIRS,n,2.0NRT,273.62,1.84,N
45.35099,36.27606,301.99,0.39,0.59,2022-09-19,2242,N,VIIRS,n,2.0NRT,272.5,1.84,N
45.35753,36.27255,320.44,0.39,0.59,2022-09-19,2242,N,VIIRS,n,2.0NRT,274.71,2.45,N
45.35198,36.27238,337.04,0.39,0.59,2022-09-19,2242,N,VIIRS,n,2.0NRT,278.7,3.23,N
45.35178,36.2774,320.4,0.39,0.59,2022-09-19,2242,N,VIIRS,n,2.0NRT,272.11,3.23,N
45.20877,33.37712,308.43,0.53,0.67,2022-09-19,2242,N,VIIRS,n,2.0NRT,280.92,1.8,N
45.20641,33.37832,298.9,0.53,0.67,2022-09-19,2242,N,VIIRS,n,2.0NRT,280.92,1.17,N
48.28562,38.0862,297.87,0.33,0.56,2022-09-19,2242,N,VIIRS,n,2.0NRT,281.79,0.38,N
48.22147,38.24282,306.71,0.33,0.55,2022-09-19,2242,N,VIIRS,n,2.0NRT,279.78,0.84,N
48.46802,38.75792,295.71,0.62,0.54,2022-09-19,2242,N,VIIRS,n,2.0NRT,283.46,1.34,N
48.49495,38.80334,295.01,0.33,0.55,2022-09-20,0022,N,VIIRS,n,2.0NRT,280.42,0.47,N
48.4632,38.77697,352.75,0.33,0.55,2022-09-20,0022,N,VIIRS,n,2.0NRT,281,5.52,N
48.46803,38.75999,306.81,0.33,0.55,2022-09-20,0022,N,VIIRS,n,2.0NRT,285.39,0.95,N
48.45851,38.77372,367,0.33,0.55,2022-09-20,0022,N,VIIRS,h,2.0NRT,279.64,5.52,N
48.46333,38.75686,302.62,0.33,0.55,2022-09-20,0022,N,VIIRS,n,2.0NRT,282.99,0.95,N
48.05755,37.95635,295.95,0.62,0.54,2022-09-20,0022,N,VIIRS,n,2.0NRT,281.31,0.82,N
47.83386,38.4766,304.49,0.33,0.55,2022-09-20,0022,N,VIIRS,n,2.0NRT,282.32,0.83,N
47.0237,35.64407,316.55,0.53,0.5,2022-09-20,0022,N,VIIRS,n,2.0NRT,276.49,3.24,N
45.35485,36.27859,333.56,0.63,0.54,2022-09-20,0022,N,VIIRS,n,2.0NRT,284.04,8.94,N
45.83485,34.17238,333.7,0.52,0.42,2022-09-20,1009,N,VIIRS,n,2.0NRT,301.21,3.52,D
47.20217,37.68607,356.63,0.4,0.37,2022-09-20,1009,N,VIIRS,n,2.0NRT,300.76,10.03,D
47.26278,37.60847,338.92,0.4,0.37,2022-09-20,1009,N,VIIRS,n,2.0NRT,299.14,4.02,D
47.35668,38.00983,330.45,0.39,0.36,2022-09-20,1009,N,VIIRS,l,2.0NRT,300.71,2.59,D
47.61005,37.44127,332.35,0.4,0.37,2022-09-20,1009,N,VIIRS,n,2.0NRT,289.91,3.06,D
48.88211,39.66901,333.15,0.39,0.36,2022-09-20,1009,N,VIIRS,n,2.0NRT,297.89,2.46,D
51.42866,28.56733,327.86,0.42,0.45,2022-09-20,1011,N,VIIRS,n,2.0NRT,284,1.6,D
49.79939,37.77177,302.38,0.58,0.69,2022-09-20,2222,N,VIIRS,n,2.0NRT,279.02,1.79,N
49.79286,37.77158,295.49,0.58,0.69,2022-09-20,2222,N,VIIRS,n,2.0NRT,278.24,1.79,N
48.53371,34.64818,304.78,0.45,0.39,2022-09-21,0003,N,VIIRS,n,2.0NRT,282.25,3.22,N
48.10338,39.77227,302.58,0.47,0.47,2022-09-21,0003,N,VIIRS,n,2.0NRT,281.36,1.92,N
48.10308,39.772,305.04,0.47,0.47,2022-09-21,0003,N,VIIRS,n,2.0NRT,281.55,1.08,N
49.18153,33.46083,296.86,0.41,0.37,2022-09-21,0003,N,VIIRS,n,2.0NRT,280.55,0.57,N
48.53487,34.64231,327.94,0.45,0.39,2022-09-21,0003,N,VIIRS,n,2.0NRT,286.7,5.78,N
48.5326,34.61571,297.14,0.44,0.39,2022-09-21,0003,N,VIIRS,n,2.0NRT,281.41,0.98,N
48.47284,34.63306,299.57,0.45,0.39,2022-09-21,0003,N,VIIRS,n,2.0NRT,282.3,0.81,N
47.87614,35.15436,300.91,0.47,0.4,2022-09-21,0003,N,VIIRS,n,2.0NRT,281.34,1.27,N
47.8701,35.16501,295.04,0.47,0.4,2022-09-21,0003,N,VIIRS,n,2.0NRT,282.64,0.57,N
47.86554,35.14951,317.81,0.47,0.4,2022-09-21,0003,N,VIIRS,n,2.0NRT,284.22,0.93,N
47.862,35.1479,296.85,0.47,0.4,2022-09-21,0003,N,VIIRS,n,2.0NRT,281.8,0.93,N
47.57139,34.36381,300.05,0.45,0.39,2022-09-21,0003,N,VIIRS,n,2.0NRT,280.8,0.83,N
48.97502,24.7094,299.08,0.5,0.41,2022-09-21,0003,N,VIIRS,n,2.0NRT,280.13,1.28,N
48.97515,24.70979,299.6,0.5,0.41,2022-09-21,0003,N,VIIRS,n,2.0NRT,280.01,1.37,N
45.35291,36.27494,296.23,0.39,0.44,2022-09-21,0003,N,VIIRS,n,2.0NRT,284.68,0.36,N
48.10186,39.78155,344.89,0.45,0.39,2022-09-21,0949,N,VIIRS,n,2.0NRT,303.82,6.33,D
47.33495,36.80901,338.23,0.39,0.44,2022-09-21,0949,N,VIIRS,n,2.0NRT,299.83,4.8,D
48.10645,39.78585,328.27,0.45,0.39,2022-09-21,0949,N,VIIRS,l,2.0NRT,298.56,3.98,D
48.10532,39.78002,343.41,0.45,0.39,2022-09-21,0949,N,VIIRS,n,2.0NRT,297.37,6.35,D
47.32326,36.8145,327.85,0.39,0.44,2022-09-21,0949,N,VIIRS,l,2.0NRT,300.84,2.36,D
47.33382,36.80403,331.28,0.39,0.44,2022-09-21,0949,N,VIIRS,n,2.0NRT,300.08,4.8,D
48.38905,39.702,329.41,0.45,0.39,2022-09-21,0949,N,VIIRS,n,2.0NRT,293.5,4.45,D
48.08927,37.93941,333.34,0.51,0.41,2022-09-21,0949,N,VIIRS,l,2.0NRT,304.77,47.09,D
47.94947,37.02416,334.79,0.56,0.43,2022-09-21,0949,N,VIIRS,n,2.0NRT,296.22,4.22,D
47.95326,37.02227,330.43,0.56,0.43,2022-09-21,0949,N,VIIRS,n,2.0NRT,296.1,3.3,D
45.28117,36.24437,328.13,0.46,0.47,2022-09-21,0949,N,VIIRS,n,2.0NRT,295.15,1.97,D
47.33105,36.81085,328.43,0.39,0.44,2022-09-21,0949,N,VIIRS,l,2.0NRT,298.74,3.95,D
48.65461,38.37934,329.8,0.48,0.4,2022-09-21,0949,N,VIIRS,n,2.0NRT,291.83,4.43,D
48.65332,38.373,329.68,0.48,0.4,2022-09-21,0949,N,VIIRS,n,2.0NRT,292.42,3.8,D
48.92765,37.94039,332.61,0.49,0.41,2022-09-21,0949,N,VIIRS,n,2.0NRT,294.35,3.9,D
48.95379,37.66589,327.75,0.5,0.41,2022-09-21,0949,N,VIIRS,n,2.0NRT,293.31,7.74,D
48.95743,37.66413,331.04,0.5,0.41,2022-09-21,0949,N,VIIRS,n,2.0NRT,294.75,3.5,D
48.95727,37.66341,330.14,0.5,0.41,2022-09-21,0949,N,VIIRS,n,2.0NRT,294.49,4.27,D
49.04144,37.83499,347.38,0.5,0.41,2022-09-21,0949,N,VIIRS,n,2.0NRT,295.78,16.19,D
49.62987,40.14576,332.32,0.42,0.38,2022-09-21,0949,N,VIIRS,n,2.0NRT,295.67,2.13,D
49.79505,37.77106,329.58,0.48,0.4,2022-09-21,0949,N,VIIRS,n,2.0NRT,292.92,2.9,D
51.47314,28.35081,332.58,0.33,0.55,2022-09-21,0952,N,VIIRS,n,2.0NRT,283.52,2.29,D
46.16366,32.54138,332.74,0.36,0.58,2022-09-21,1130,N,VIIRS,n,2.0NRT,292.24,2.05,D
46.62061,34.86471,367,0.47,0.64,2022-09-21,1130,N,VIIRS,h,2.0NRT,301.76,11.49,D
46.6205,34.85831,335.72,0.47,0.64,2022-09-21,1130,N,VIIRS,n,2.0NRT,295.49,11.49,D
46.90525,36.88914,331.84,0.59,0.7,2022-09-21,1130,N,VIIRS,n,2.0NRT,294.72,5.89,D
46.90979,36.88897,332.01,0.59,0.7,2022-09-21,1130,N,VIIRS,n,2.0NRT,293.34,1.98,D
47.01309,36.41485,330.41,0.56,0.69,2022-09-21,1130,N,VIIRS,n,2.0NRT,294.36,3.75,D
47.368,36.90534,348.47,0.59,0.7,2022-09-21,1130,N,VIIRS,n,2.0NRT,295.74,8.65,D
47.54987,37.30352,367,0.62,0.71,2022-09-21,1130,N,VIIRS,h,2.0NRT,295.35,9.95,D
47.55238,37.30826,338.72,0.62,0.71,2022-09-21,1130,N,VIIRS,n,2.0NRT,292.74,10.3,D
47.55244,37.29949,344.33,0.62,0.71,2022-09-21,1130,N,VIIRS,n,2.0NRT,295.61,9.68,D
48.30617,37.93058,352.36,0.66,0.73,2022-09-21,1132,N,VIIRS,n,2.0NRT,294.62,7.93,D
51.64064,26.39023,334.83,0.43,0.46,2022-09-21,1132,N,VIIRS,n,2.0NRT,281.57,4.65,D
50.30286,36.89344,323.19,0.39,0.36,2022-09-21,2344,N,VIIRS,n,2.0NRT,278.69,1.93,N
49.79655,37.77361,304.06,0.4,0.37,2022-09-21,2344,N,VIIRS,n,2.0NRT,277.14,0.4,N
49.00414,37.78068,296.05,0.4,0.37,2022-09-21,2344,N,VIIRS,n,2.0NRT,271.05,0.73,N
48.47956,38.77637,295.64,0.43,0.38,2022-09-21,2344,N,VIIRS,n,2.0NRT,274.29,1.11,N
48.46816,38.75904,299.97,0.43,0.38,2022-09-21,2344,N,VIIRS,n,2.0NRT,272.23,0.8,N
48.46476,38.75755,299.75,0.43,0.38,2022-09-21,2344,N,VIIRS,n,2.0NRT,272.88,0.8,N
48.46137,38.75607,327.61,0.43,0.38,2022-09-21,2344,N,VIIRS,n,2.0NRT,272.15,3.31,N
48.45808,38.77312,322.96,0.43,0.38,2022-09-21,2344,N,VIIRS,n,2.0NRT,269.82,1.35,N
48.09726,37.92465,297.13,0.41,0.37,2022-09-21,2344,N,VIIRS,n,2.0NRT,266.79,0.64,N
48.05892,37.95591,296.11,0.42,0.37,2022-09-21,2344,N,VIIRS,n,2.0NRT,270.05,0.56,N
48.47294,34.96572,297.25,0.38,0.36,2022-09-21,2344,N,VIIRS,n,2.0NRT,281.13,0.56,N
47.83156,38.47524,296.64,0.43,0.38,2022-09-21,2344,N,VIIRS,n,2.0NRT,268.14,0.82,N
48.47365,34.63397,296.13,0.38,0.36,2022-09-21,2344,N,VIIRS,n,2.0NRT,281.15,1.69,N
47.85292,37.49147,298.61,0.41,0.37,2022-09-21,2344,N,VIIRS,n,2.0NRT,264.86,0.52,N
47.87997,35.18869,295.27,0.38,0.36,2022-09-21,2344,N,VIIRS,n,2.0NRT,279.67,0.6,N
47.87507,35.15478,326.93,0.38,0.36,2022-09-21,2344,N,VIIRS,n,2.0NRT,283,2.35,N
47.87425,35.15985,296.11,0.38,0.36,2022-09-21,2344,N,VIIRS,n,2.0NRT,280.14,2.35,N
47.86691,35.1626,298.91,0.38,0.36,2022-09-21,2344,N,VIIRS,n,2.0NRT,280.85,0.7,N
47.86609,35.14623,298.03,0.38,0.36,2022-09-21,2344,N,VIIRS,n,2.0NRT,282.56,0.91,N
47.86098,35.14312,328.99,0.38,0.36,2022-09-21,2344,N,VIIRS,n,2.0NRT,283.37,1.71,N
47.85771,35.14196,307.57,0.38,0.36,2022-09-21,2344,N,VIIRS,n,2.0NRT,279.13,1.71,N
47.55379,35.36708,299.63,0.39,0.36,2022-09-21,2346,N,VIIRS,n,2.0NRT,278.24,0.46,N
47.87682,33.41087,302.97,0.39,0.36,2022-09-21,2346,N,VIIRS,n,2.0NRT,282.14,1.28,N
47.87606,33.41606,304.86,0.39,0.36,2022-09-21,2346,N,VIIRS,n,2.0NRT,282.62,1.08,N
47.87305,33.43678,303.45,0.39,0.36,2022-09-21,2346,N,VIIRS,n,2.0NRT,280.39,1.04,N
47.87426,33.40463,296.61,0.39,0.36,2022-09-21,2346,N,VIIRS,n,2.0NRT,279.56,0.84,N
47.8717,33.39838,297.31,0.39,0.36,2022-09-21,2346,N,VIIRS,n,2.0NRT,280.01,0.79,N
47.06672,35.88058,326.72,0.35,0.56,2022-09-22,0932,N,VIIRS,l,2.0NRT,297.71,2.19,D
46.77127,35.7906,353.33,0.36,0.57,2022-09-22,0932,N,VIIRS,n,2.0NRT,295.67,5.68,D
46.76633,35.79358,342.19,0.36,0.57,2022-09-22,0932,N,VIIRS,n,2.0NRT,291.17,4.68,D
49.06479,34.31907,327.29,0.35,0.57,2022-09-22,0932,N,VIIRS,n,2.0NRT,285.47,1.16,D
49.36834,34.40509,336.52,0.34,0.56,2022-09-22,0932,N,VIIRS,n,2.0NRT,287.19,2.82,D
48.65572,38.103,328.52,0.41,0.61,2022-09-22,1110,N,VIIRS,n,2.0NRT,285.44,2.61,D
48.65686,38.09931,330.21,0.41,0.61,2022-09-22,1110,N,VIIRS,n,2.0NRT,285.15,1.85,D
49.13457,37.84057,340.95,0.4,0.6,2022-09-22,1110,N,VIIRS,n,2.0NRT,283.03,4.81,D
49.16233,37.7066,325.96,0.4,0.6,2022-09-22,1110,N,VIIRS,n,2.0NRT,287.32,3.16,D
50.29815,36.3909,330.98,0.35,0.57,2022-09-22,1110,N,VIIRS,n,2.0NRT,286.34,2.47,D
46.76434,35.79382,335.9,0.62,0.54,2022-09-22,1113,N,VIIRS,n,2.0NRT,295.48,6.24,D
47.87565,35.15524,302.13,0.45,0.39,2022-09-22,2326,N,VIIRS,n,2.0NRT,279.04,0.69,N
47.87066,35.16646,295.7,0.45,0.39,2022-09-22,2326,N,VIIRS,n,2.0NRT,279.99,0.88,N
46.27271,33.14639,329.12,0.45,0.39,2022-09-23,1051,N,VIIRS,l,2.0NRT,300.63,2.75,D
45.46413,29.53978,338.43,0.38,0.36,2022-09-23,1051,N,VIIRS,n,2.0NRT,286.23,6.36,D
49.66216,37.69301,296.93,0.57,0.43,2022-09-23,2305,N,VIIRS,n,2.0NRT,277,0.71,N
49.84778,37.68148,302.22,0.57,0.43,2022-09-23,2305,N,VIIRS,n,2.0NRT,277.44,1.28,N
48.46083,38.77559,302.47,0.5,0.41,2022-09-23,2307,N,VIIRS,n,2.0NRT,267.45,1.4,N
48.46128,38.77489,309.06,0.5,0.41,2022-09-23,2307,N,VIIRS,n,2.0NRT,268.92,1.32,N
48.09841,37.92506,303.12,0.53,0.42,2022-09-23,2307,N,VIIRS,n,2.0NRT,275.75,1.7,N
47.87064,35.16386,296.45,0.46,0.47,2022-09-23,2307,N,VIIRS,n,2.0NRT,280.93,1.06,N
47.62786,34.32693,300.95,0.5,0.49,2022-09-23,2307,N,VIIRS,n,2.0NRT,278.45,1.53,N
47.8755,35.15826,317.06,0.46,0.47,2022-09-23,2307,N,VIIRS,n,2.0NRT,281.57,1.06,N
48.49625,38.80471,305.98,0.5,0.41,2022-09-23,2307,N,VIIRS,n,2.0NRT,266.48,1.67,N
50.30474,36.89147,301.86,0.43,0.62,2022-09-24,0045,N,VIIRS,n,2.0NRT,276.41,0.77,N
46.1143,30.31707,341.59,0.62,0.54,2022-09-24,0048,N,VIIRS,n,2.0NRT,277.58,7.35,N
47.87765,35.15913,329.51,0.44,0.63,2022-09-24,0048,N,VIIRS,n,2.0NRT,280.94,2.02,N
