latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
47.43019,33.37086,317.95,3.78,1.82,2022-07-05,0952,Aqua,MODIS,64,6.1NRT,297,51.83,D
47.42844,33.7984,324.39,3.6,1.78,2022-07-05,0952,Aqua,MODIS,64,6.1NRT,302.3,83.88,D
47.26991,33.08521,324.23,3.95,1.85,2022-07-05,0952,Aqua,MODIS,58,6.1NRT,294.61,101.72,D
47.42058,33.80645,325.72,3.6,1.78,2022-07-05,0952,Aqua,MODIS,77,6.1NRT,303.38,92.81,D
47.3928,35.6199,327.09,2.93,1.63,2022-07-05,0952,Aqua,MODIS,77,6.1NRT,303.57,72.95,D
48.22456,39.62145,336.09,1.74,1.29,2022-07-05,0952,Aqua,MODIS,86,6.1NRT,304.22,58.26,D
48.22959,39.64417,338.09,1.74,1.29,2022-07-05,0952,Aqua,MODIS,87,6.1NRT,303.64,65.84,D
48.21352,39.62725,326.59,1.74,1.29,2022-07-05,0952,Aqua,MODIS,76,6.1NRT,298.45,31.5,D
48.21855,39.64988,330.8,1.74,1.29,2022-07-05,0952,Aqua,MODIS,81,6.1NRT,296.31,43.29,D
48.22823,39.62677,322.37,1.74,1.29,2022-07-05,0952,Aqua,MODIS,65,6.1NRT,304.44,20.87,D
48.21719,39.63255,353.87,1.74,1.29,2022-07-05,0952,Aqua,MODIS,91,6.1NRT,301.51,135.15,D
51.61588,32.11006,313.28,3.08,1.67,2022-07-05,0954,Aqua,MODIS,59,6.1NRT,299.63,35.45,D
51.61698,32.11633,314.46,3.08,1.67,2022-07-05,0954,Aqua,MODIS,34,6.1NRT,299.87,37.86,D
46.31339,28.99024,336.18,1.41,1.18,2022-07-05,1130,Aqua,MODIS,72,6.1NRT,311.45,29.76,D
45.6321,28.48834,330.95,1.31,1.14,2022-07-05,1130,Aqua,MODIS,59,6.1NRT,313.02,16.07,D
47.26276,33.08821,324.52,2.38,1.49,2022-07-05,1130,Aqua,MODIS,58,6.1NRT,298.92,48.78,D
47.02272,32.76022,324.88,2.27,1.46,2022-07-05,1130,Aqua,MODIS,51,6.1NRT,304.45,35.41,D
46.93111,32.54308,337.59,2.2,1.44,2022-07-05,1130,Aqua,MODIS,64,6.1NRT,294.89,98.88,D
47.25671,33.08467,322.15,2.38,1.49,2022-07-05,1130,Aqua,MODIS,50,6.1NRT,296.6,40.15,D
49.89846,23.87766,330.19,1.04,1.02,2022-07-05,1132,Aqua,MODIS,82,6.1NRT,302.65,21.62,D
51.39007,29.45262,305.33,1.19,1.08,2022-07-05,1921,Terra,MODIS,18,6.1NRT,288.76,9.38,N
51.38708,29.43614,329.53,1.19,1.08,2022-07-05,1921,Terra,MODIS,100,6.1NRT,292.05,37.03,N
51.38408,29.41963,311.51,1.19,1.09,2022-07-05,1921,Terra,MODIS,82,6.1NRT,289.79,13.36,N
51.39649,29.4317,312.39,1.19,1.08,2022-07-05,1921,Terra,MODIS,85,6.1NRT,290.86,14.68,N
51.3935,29.41518,303.22,1.19,1.09,2022-07-05,1921,Terra,MODIS,41,6.1NRT,289.32,6.37,N
47.24144,32.95623,328.06,1.07,1.03,2022-07-05,1921,Terra,MODIS,100,6.1NRT,293.48,28.24,N
47.23917,32.94238,330.19,1.07,1.03,2022-07-05,1921,Terra,MODIS,100,6.1NRT,292.83,31.41,N
47.24679,32.94852,328.77,1.07,1.03,2022-07-05,1921,Terra,MODIS,100,6.1NRT,292.94,29.51,N
48.45916,38.7744,308.04,1.18,1.08,2022-07-05,1921,Terra,MODIS,73,6.1NRT,292.17,9.57,N
49.00686,38.10878,309.56,1.14,1.06,2022-07-05,1921,Terra,MODIS,78,6.1NRT,293,10.42,N
49.05989,37.60351,301.38,1.1,1.05,2022-07-05,1921,Terra,MODIS,32,6.1NRT,290.14,4.29,N
49.12768,37.56255,308.27,1.1,1.05,2022-07-05,1921,Terra,MODIS,74,6.1NRT,293.32,8.79,N
49.12595,37.54768,309.2,1.1,1.05,2022-07-05,1921,Terra,MODIS,77,6.1NRT,293.38,9.44,N
49.11898,37.48824,304.55,1.1,1.04,2022-07-05,1921,Terra,MODIS,61,6.1NRT,291.96,6.2,N
49.16369,37.46052,303.01,1.09,1.04,2022-07-05,1921,Terra,MODIS,53,6.1NRT,292.09,5.3,N
49.1747,37.34465,304.85,1.09,1.04,2022-07-05,1921,Terra,MODIS,62,6.1NRT,292.3,6.75,N
49.48761,36.73179,301.79,1.06,1.03,2022-07-05,1921,Terra,MODIS,44,6.1NRT,291.22,4.57,N
47.24449,32.93466,304.32,1.07,1.03,2022-07-05,1921,Terra,MODIS,59,6.1NRT,291.93,5.62,N
49.13012,37.56309,301.83,1.35,1.15,2022-07-05,2324,Aqua,MODIS,45,6.1NRT,291.46,7.24,N
49.26492,37.09776,302.46,1.42,1.18,2022-07-05,2324,Aqua,MODIS,32,6.1NRT,291.37,8.65,N
51.39309,29.43443,303.36,2.11,1.41,2022-07-06,0102,Aqua,MODIS,55,6.1NRT,285.88,19.95,N
51.39231,29.42935,301.23,2.11,1.41,2022-07-06,0105,Aqua,MODIS,26,6.1NRT,287.11,15.97,N
51.39754,29.42462,319.87,1.03,1.02,2022-07-06,0854,Terra,MODIS,68,6.1NRT,287.87,17.38,D
50.48402,36.14146,313.99,1.31,1.14,2022-07-06,0854,Terra,MODIS,40,6.1NRT,301.51,7.48,D
52.19096,32.38955,326.42,1.01,1,2022-07-06,0854,Terra,MODIS,81,6.1NRT,300.32,18.16,D
47.02599,36.19165,336.02,1.59,1.24,2022-07-06,0854,Terra,MODIS,84,6.1NRT,304.82,47.49,D
47.03017,36.17172,348.65,1.58,1.24,2022-07-06,0854,Terra,MODIS,93,6.1NRT,306.19,90.47,D
47.9951,33.30056,322.43,1.15,1.07,2022-07-06,0854,Terra,MODIS,29,6.1NRT,304.64,13.14,D
47.55982,36.25078,321.54,1.55,1.23,2022-07-06,0854,Terra,MODIS,44,6.1NRT,299.14,20.9,D
47.90151,37.43336,324.69,1.73,1.29,2022-07-06,0854,Terra,MODIS,71,6.1NRT,304.69,20.88,D
47.98996,37.40899,323.12,1.72,1.29,2022-07-06,0854,Terra,MODIS,66,6.1NRT,305.41,19.14,D
48.81091,33.408,318.42,1.13,1.06,2022-07-06,0854,Terra,MODIS,0,6.1NRT,301.63,10.57,D
48.09858,37.51624,325.24,1.73,1.29,2022-07-06,0854,Terra,MODIS,57,6.1NRT,305.59,24.33,D
48.13339,37.58207,322.71,1.74,1.29,2022-07-06,0854,Terra,MODIS,58,6.1NRT,304.87,15.48,D
48.1408,37.59166,343.57,1.74,1.29,2022-07-06,0854,Terra,MODIS,90,6.1NRT,305.39,82.09,D
49.27835,34.57854,320.89,1.21,1.09,2022-07-06,0854,Terra,MODIS,31,6.1NRT,308.54,12.71,D
48.56987,38.03579,322.88,1.78,1.31,2022-07-06,0854,Terra,MODIS,46,6.1NRT,304.43,22.34,D
48.46209,38.2388,326.13,1.83,1.32,2022-07-06,0854,Terra,MODIS,0,6.1NRT,312.78,29.56,D
48.46832,38.23499,325.77,1.83,1.32,2022-07-06,0854,Terra,MODIS,0,6.1NRT,310.99,25.8,D
48.09332,38.34624,323.91,1.9,1.35,2022-07-06,0854,Terra,MODIS,69,6.1NRT,307.21,24.63,D
47.90633,37.41125,338.29,1.73,1.29,2022-07-06,0854,Terra,MODIS,87,6.1NRT,304.69,61.74,D
45.90965,29.09423,331.69,1,1,2022-07-06,0854,Terra,MODIS,67,6.1NRT,315.55,10.46,D
45.20187,36.3494,329.95,1.8,1.32,2022-07-06,0854,Terra,MODIS,0,6.1NRT,301.42,41.4,D
46.74009,32.3879,338.29,1.12,1.06,2022-07-06,0854,Terra,MODIS,84,6.1NRT,312.09,27.56,D
46.74934,32.39128,360.28,1.12,1.06,2022-07-06,0854,Terra,MODIS,100,6.1NRT,313.22,82.99,D
46.7924,32.25571,333.81,1.11,1.05,2022-07-06,0854,Terra,MODIS,72,6.1NRT,303.74,27.23,D
46.79484,32.24154,346.54,1.11,1.05,2022-07-06,0854,Terra,MODIS,91,6.1NRT,310.36,50.93,D
46.80162,32.25906,336.8,1.11,1.05,2022-07-06,0854,Terra,MODIS,63,6.1NRT,303.27,31.05,D
46.80405,32.2449,346.6,1.11,1.05,2022-07-06,0854,Terra,MODIS,65,6.1NRT,310.54,49.52,D
47.15199,32.54058,364.37,1.12,1.05,2022-07-06,0854,Terra,MODIS,100,6.1NRT,310.62,101.19,D
47.1545,32.52621,383.53,1.12,1.05,2022-07-06,0854,Terra,MODIS,100,6.1NRT,312.44,183.2,D
47.07306,33.04122,337.19,1.17,1.07,2022-07-06,0854,Terra,MODIS,82,6.1NRT,307.81,33.8,D
47.25761,33.52008,325.99,1.2,1.09,2022-07-06,0854,Terra,MODIS,68,6.1NRT,308.24,13.01,D
47.26044,33.5047,341.14,1.2,1.09,2022-07-06,0854,Terra,MODIS,88,6.1NRT,309.63,40.53,D
47.43725,33.38404,328.67,1.18,1.08,2022-07-06,0854,Terra,MODIS,42,6.1NRT,310.92,15.62,D
48.59227,38.04703,333.73,1.78,1.31,2022-07-06,0854,Terra,MODIS,83,6.1NRT,302.42,54.35,D
48.58773,38.05023,336.88,1.78,1.31,2022-07-06,0854,Terra,MODIS,86,6.1NRT,303.3,65.72,D
48.60001,38.10688,327.61,1.79,1.31,2022-07-06,0854,Terra,MODIS,76,6.1NRT,304.57,34.34,D
48.606,38.13603,328.81,1.79,1.31,2022-07-06,0854,Terra,MODIS,69,6.1NRT,304.07,35.11,D
48.61119,38.11271,336.69,1.79,1.31,2022-07-06,0854,Terra,MODIS,85,6.1NRT,305.89,61.11,D
48.59133,38.25824,332,1.82,1.32,2022-07-06,0854,Terra,MODIS,81,6.1NRT,307.28,43.2,D
48.59653,38.23492,322.45,1.81,1.32,2022-07-06,0854,Terra,MODIS,63,6.1NRT,305.71,16.02,D
48.6594,38.32486,320.96,1.82,1.32,2022-07-06,0854,Terra,MODIS,35,6.1NRT,305.13,17.3,D
48.93401,37.28487,317.87,1.6,1.25,2022-07-06,0854,Terra,MODIS,25,6.1NRT,300.66,8.27,D
48.75307,38.22225,322.87,1.79,1.31,2022-07-06,0854,Terra,MODIS,32,6.1NRT,307.05,14.09,D
48.90465,37.70153,324.99,1.68,1.27,2022-07-06,0854,Terra,MODIS,68,6.1NRT,303.57,28.42,D
48.83437,38.13646,321.72,1.77,1.3,2022-07-06,0854,Terra,MODIS,28,6.1NRT,303.8,14.91,D
49.02748,37.84719,320.84,1.69,1.28,2022-07-06,0854,Terra,MODIS,62,6.1NRT,302.09,18.33,D
50.03339,34.23779,317.32,1.15,1.07,2022-07-06,0854,Terra,MODIS,53,6.1NRT,305.18,9.07,D
51.38662,29.43627,328.86,1.03,1.02,2022-07-06,0854,Terra,MODIS,84,6.1NRT,290.99,25.98,D
51.38854,29.42166,332.52,1.03,1.02,2022-07-06,0854,Terra,MODIS,81,6.1NRT,290.67,31.2,D
49.39033,36.82501,337.38,1,1,2022-07-06,1034,Aqua,MODIS,75,6.1NRT,307.96,28.64,D
50.55761,35.46248,315.08,1,1,2022-07-06,1034,Aqua,MODIS,22,6.1NRT,302.11,5.45,D
50.06847,33.66018,322.43,1.06,1.03,2022-07-06,1034,Aqua,MODIS,66,6.1NRT,308.78,13.62,D
50.29939,36.9077,329.26,1.01,1.01,2022-07-06,1034,Aqua,MODIS,79,6.1NRT,309.52,15.48,D
50.10871,36.664,321.95,1.01,1,2022-07-06,1034,Aqua,MODIS,68,6.1NRT,304.72,8.18,D
49.79006,38.15318,322.3,1.05,1.02,2022-07-06,1034,Aqua,MODIS,39,6.1NRT,305.06,7.61,D
49.39918,36.82207,351.44,1,1,2022-07-06,1034,Aqua,MODIS,95,6.1NRT,312.65,56.25,D
49.33187,37.00776,347.38,1.01,1,2022-07-06,1034,Aqua,MODIS,92,6.1NRT,306.61,47.13,D
49.24141,37.08536,333.65,1.01,1,2022-07-06,1034,Aqua,MODIS,67,6.1NRT,303.63,20.26,D
49.24328,37.09897,352.62,1.01,1,2022-07-06,1034,Aqua,MODIS,83,6.1NRT,309.07,56.13,D
49.17602,37.35542,353.65,1.01,1.01,2022-07-06,1034,Aqua,MODIS,91,6.1NRT,309.59,57.9,D
49.06802,36.96981,330.75,1,1,2022-07-06,1034,Aqua,MODIS,73,6.1NRT,304.55,16.46,D
49.00815,37.54936,329.42,1.02,1.01,2022-07-06,1034,Aqua,MODIS,74,6.1NRT,309.66,15.27,D
48.93337,37.26595,330.35,1.01,1,2022-07-06,1034,Aqua,MODIS,62,6.1NRT,307.78,17.64,D
48.93524,37.27949,330.75,1.01,1,2022-07-06,1034,Aqua,MODIS,67,6.1NRT,308.69,17.59,D
48.90869,37.70021,322.73,1.02,1.01,2022-07-06,1034,Aqua,MODIS,48,6.1NRT,307.53,7.96,D
48.89888,37.69586,349.52,1.02,1.01,2022-07-06,1034,Aqua,MODIS,94,6.1NRT,311.3,47.53,D
48.95576,38.19674,327.68,1.04,1.02,2022-07-06,1034,Aqua,MODIS,19,6.1NRT,311.65,15.27,D
48.94674,38.19952,331,1.04,1.02,2022-07-06,1034,Aqua,MODIS,44,6.1NRT,306.88,19.39,D
48.80328,38.08891,331.65,1.03,1.02,2022-07-06,1034,Aqua,MODIS,73,6.1NRT,309.71,15.17,D
48.78885,38.05,331.2,1.03,1.01,2022-07-06,1034,Aqua,MODIS,78,6.1NRT,308.46,15.09,D
48.77988,38.05283,348.48,1.03,1.01,2022-07-06,1034,Aqua,MODIS,93,6.1NRT,312.41,45.39,D
48.73094,38.10325,328.84,1.03,1.01,2022-07-06,1034,Aqua,MODIS,58,6.1NRT,306.49,14.73,D
48.73276,38.11713,399.89,1.03,1.02,2022-07-06,1034,Aqua,MODIS,94,6.1NRT,309.68,249.54,D
48.73457,38.13094,365.74,1.03,1.02,2022-07-06,1034,Aqua,MODIS,94,6.1NRT,310.16,91.67,D
48.72375,38.1198,335.38,1.03,1.02,2022-07-06,1034,Aqua,MODIS,82,6.1NRT,308.73,22.21,D
48.72556,38.13366,352.79,1.03,1.02,2022-07-06,1034,Aqua,MODIS,96,6.1NRT,312.91,55.17,D
48.74176,38.25838,328.02,1.04,1.02,2022-07-06,1034,Aqua,MODIS,45,6.1NRT,311.09,9.44,D
48.69134,38.15814,332.38,1.03,1.02,2022-07-06,1034,Aqua,MODIS,27,6.1NRT,313.78,16.67,D
48.68311,38.15174,358.76,1.03,1.02,2022-07-06,1034,Aqua,MODIS,99,6.1NRT,318.33,66.98,D
48.68492,38.16555,334.12,1.03,1.02,2022-07-06,1034,Aqua,MODIS,46,6.1NRT,314.78,14.38,D
48.67413,38.15459,339.03,1.03,1.02,2022-07-06,1034,Aqua,MODIS,58,6.1NRT,315.88,23.97,D
48.59468,38.25706,355.39,1.04,1.02,2022-07-06,1034,Aqua,MODIS,97,6.1NRT,312.67,60.69,D
48.5567,38.0393,327.54,1.03,1.01,2022-07-06,1034,Aqua,MODIS,54,6.1NRT,309.8,12.69,D
48.5585,38.05296,325.54,1.03,1.01,2022-07-06,1034,Aqua,MODIS,34,6.1NRT,310.19,9.86,D
48.51796,38.29948,332.28,1.04,1.02,2022-07-06,1034,Aqua,MODIS,72,6.1NRT,309.14,16.78,D
48.4621,38.15867,339.95,1.03,1.01,2022-07-06,1034,Aqua,MODIS,76,6.1NRT,312.93,27.64,D
48.43153,38.13918,328.5,1.03,1.01,2022-07-06,1034,Aqua,MODIS,44,6.1NRT,312.19,11.21,D
48.00925,37.743,324.1,1.01,1.01,2022-07-06,1034,Aqua,MODIS,32,6.1NRT,306.94,9.56,D
47.84918,36.67653,331.3,1,1,2022-07-06,1034,Aqua,MODIS,77,6.1NRT,310.74,12.57,D
47.89991,37.42351,335.83,1,1,2022-07-06,1034,Aqua,MODIS,19,6.1NRT,310,19.27,D
47.62444,36.47425,347.74,1,1,2022-07-06,1034,Aqua,MODIS,92,6.1NRT,312.22,42.24,D
47.54042,35.98524,328.53,1.01,1.01,2022-07-06,1034,Aqua,MODIS,19,6.1NRT,306.73,16.98,D
46.70784,32.21999,330.9,1.33,1.14,2022-07-06,1034,Aqua,MODIS,56,6.1NRT,310.99,17.89,D
46.66715,32.39799,330.19,1.31,1.13,2022-07-06,1034,Aqua,MODIS,65,6.1NRT,312.8,16.06,D
46.6573,32.40207,339.83,1.31,1.13,2022-07-06,1034,Aqua,MODIS,86,6.1NRT,314.07,35.8,D
47.5748,35.84925,311.22,3.34,1.72,2022-07-06,1826,Terra,MODIS,82,6.1NRT,289.45,58.94,N
47.56335,35.80754,302.65,3.35,1.73,2022-07-06,1826,Terra,MODIS,50,6.1NRT,289.77,27.56,N
49.26284,37.08482,307.05,2.55,1.54,2022-07-06,1826,Terra,MODIS,63,6.1NRT,292.52,27.41,N
47.57913,35.85394,309.04,3.34,1.72,2022-07-06,1826,Terra,MODIS,76,6.1NRT,289.72,49.16,N
47.56783,35.81187,307.09,3.35,1.73,2022-07-06,1826,Terra,MODIS,70,6.1NRT,289.79,42.28,N
45.89335,29.91483,301.7,1.32,1.14,2022-07-06,2004,Terra,MODIS,44,6.1NRT,289.76,8.23,N
45.67022,29.03543,304.75,1.21,1.09,2022-07-06,2004,Terra,MODIS,61,6.1NRT,291.91,8.24,N
46.71389,33.80032,311.98,1.08,1.04,2022-07-07,0009,Aqua,MODIS,84,6.1NRT,287.81,14.01,N
46.71154,33.81413,307.2,1.08,1.04,2022-07-07,0009,Aqua,MODIS,71,6.1NRT,287.58,10.33,N
48.55112,38.13462,340.76,1.41,1.18,2022-07-07,0758,Terra,MODIS,88,6.1NRT,312.19,50.17,D
48.5662,38.14341,327.57,1.41,1.18,2022-07-07,0758,Terra,MODIS,75,6.1NRT,311.8,20.68,D
48.66145,38.32478,324.88,1.39,1.17,2022-07-07,0758,Terra,MODIS,71,6.1NRT,311.33,15.58,D
48.86951,37.40349,327.44,1.54,1.22,2022-07-07,0758,Terra,MODIS,76,6.1NRT,310.1,23.77,D
48.80673,38.20615,350.32,1.41,1.18,2022-07-07,0758,Terra,MODIS,95,6.1NRT,313.41,78.08,D
48.81727,38.20822,327.82,1.41,1.18,2022-07-07,0758,Terra,MODIS,55,6.1NRT,312.29,17.13,D
48.82591,38.22995,326.04,1.41,1.17,2022-07-07,0758,Terra,MODIS,49,6.1NRT,311.66,12.66,D
48.88187,37.63685,324.48,1.5,1.21,2022-07-07,0758,Terra,MODIS,62,6.1NRT,306.93,22.07,D
48.88373,37.6166,317.65,1.5,1.21,2022-07-07,0758,Terra,MODIS,35,6.1NRT,305.99,9.62,D
48.9493,37.92992,324.14,1.46,1.19,2022-07-07,0758,Terra,MODIS,38,6.1NRT,307.93,14.41,D
49.01719,37.90332,322.15,1.46,1.2,2022-07-07,0758,Terra,MODIS,66,6.1NRT,307.8,14.41,D
49.17794,37.37532,322.67,1.56,1.23,2022-07-07,0758,Terra,MODIS,68,6.1NRT,305.16,18.61,D
49.17986,37.35369,341.28,1.56,1.23,2022-07-07,0758,Terra,MODIS,89,6.1NRT,306.27,68.49,D
49.19093,37.35571,318.49,1.56,1.23,2022-07-07,0758,Terra,MODIS,31,6.1NRT,304.06,11.31,D
49.18016,37.35977,346.11,1.56,1.23,2022-07-07,0758,Terra,MODIS,92,6.1NRT,306.47,84.69,D
49.25957,37.08731,331.82,1.61,1.25,2022-07-07,0758,Terra,MODIS,81,6.1NRT,305.01,40.66,D
49.2708,37.08938,326.83,1.61,1.25,2022-07-07,0758,Terra,MODIS,67,6.1NRT,303.61,28.49,D
49.29142,37.11507,318.59,1.61,1.25,2022-07-07,0758,Terra,MODIS,57,6.1NRT,303.77,13.22,D
48.23156,37.54774,348.44,1.49,1.2,2022-07-07,0758,Terra,MODIS,93,6.1NRT,307.62,84.75,D
48.19374,37.6012,335.09,1.48,1.2,2022-07-07,0758,Terra,MODIS,83,6.1NRT,310.26,38.28,D
48.17942,37.6384,326.06,1.47,1.2,2022-07-07,0758,Terra,MODIS,69,6.1NRT,309.66,16.54,D
47.94754,37.43191,339.62,1.49,1.21,2022-07-07,0758,Terra,MODIS,87,6.1NRT,309.91,53.68,D
47.94574,37.45179,363.61,1.49,1.21,2022-07-07,0758,Terra,MODIS,100,6.1NRT,312.89,149.72,D
47.81194,37.16754,326.53,1.53,1.22,2022-07-07,0758,Terra,MODIS,73,6.1NRT,309.32,20.65,D
48.7155,38.31734,321.26,1.39,1.17,2022-07-07,0758,Terra,MODIS,60,6.1NRT,309.15,11.92,D
47.78047,36.62093,320.23,1.63,1.26,2022-07-07,0758,Terra,MODIS,56,6.1NRT,307.78,12.93,D
48.79617,38.2042,349.5,1.41,1.18,2022-07-07,0758,Terra,MODIS,94,6.1NRT,312.64,75.65,D
48.79801,38.18489,334.72,1.41,1.18,2022-07-07,0758,Terra,MODIS,83,6.1NRT,310.49,33.22,D
48.27919,39.59316,323.94,1.22,1.1,2022-07-07,0758,Terra,MODIS,65,6.1NRT,311.11,12.48,D
48.45784,37.93229,321.41,1.44,1.19,2022-07-07,0758,Terra,MODIS,61,6.1NRT,309.89,12.95,D
48.43381,38.29504,331.6,1.38,1.16,2022-07-07,0758,Terra,MODIS,69,6.1NRT,315.06,24.03,D
48.43563,38.27636,334.77,1.39,1.17,2022-07-07,0758,Terra,MODIS,73,6.1NRT,312.23,31.8,D
48.71175,35.45966,328.18,1.91,1.35,2022-07-07,0758,Terra,MODIS,66,6.1NRT,308.43,38.83,D
48.71528,35.46757,331.15,1.91,1.35,2022-07-07,0758,Terra,MODIS,71,6.1NRT,306.95,50.26,D
46.86205,32.30927,321.95,2.7,1.57,2022-07-07,0801,Terra,MODIS,61,6.1NRT,303.08,32.41,D
46.64662,32.16816,325.54,2.74,1.58,2022-07-07,0801,Terra,MODIS,74,6.1NRT,306.97,39.6,D
46.64827,32.13207,331.91,2.75,1.59,2022-07-07,0801,Terra,MODIS,77,6.1NRT,306.74,74.3,D
46.66262,32.13337,323.74,2.75,1.59,2022-07-07,0801,Terra,MODIS,65,6.1NRT,306.92,29.73,D
46.55736,34.43238,337.04,2.05,1.39,2022-07-07,0801,Terra,MODIS,86,6.1NRT,307.73,78.79,D
46.5592,34.40553,365.01,2.06,1.4,2022-07-07,0801,Terra,MODIS,100,6.1NRT,308.96,256.1,D
46.7649,32.10612,330.83,2.76,1.59,2022-07-07,0801,Terra,MODIS,80,6.1NRT,305.29,70.79,D
46.76733,32.11364,328.62,2.76,1.59,2022-07-07,0801,Terra,MODIS,78,6.1NRT,304.88,61.98,D
46.76903,32.07716,323.54,2.78,1.59,2022-07-07,0801,Terra,MODIS,53,6.1NRT,304.28,38.92,D
46.87627,32.31063,329.15,2.7,1.57,2022-07-07,0801,Terra,MODIS,78,6.1NRT,304.11,65.91,D
47.24026,32.99575,322.96,2.5,1.52,2022-07-07,0801,Terra,MODIS,69,6.1NRT,304.05,36.77,D
47.25209,33.03027,328.13,2.49,1.52,2022-07-07,0801,Terra,MODIS,77,6.1NRT,304.27,54.51,D
47.25401,32.9972,335.21,2.5,1.52,2022-07-07,0801,Terra,MODIS,84,6.1NRT,304.27,93.49,D
47.24482,33.03687,328.16,2.49,1.52,2022-07-07,0801,Terra,MODIS,77,6.1NRT,304.46,57.02,D
47.24656,33.00377,348.82,2.5,1.52,2022-07-07,0801,Terra,MODIS,94,6.1NRT,305.27,186.47,D
47.4527,35.38213,323.42,1.87,1.34,2022-07-07,0801,Terra,MODIS,68,6.1NRT,309.32,21.27,D
47.45891,35.36551,331.06,1.87,1.34,2022-07-07,0801,Terra,MODIS,80,6.1NRT,309.97,45.98,D
47.53539,35.872,320.36,1.77,1.3,2022-07-07,0801,Terra,MODIS,56,6.1NRT,308.18,16.73,D
46.65979,32.12674,329.81,2.75,1.59,2022-07-07,0801,Terra,MODIS,79,6.1NRT,306.38,62.85,D
46.65793,32.16282,327.99,2.74,1.58,2022-07-07,0801,Terra,MODIS,77,6.1NRT,306.16,52.97,D
45.85709,34.31193,321.29,2.04,1.39,2022-07-07,0801,Terra,MODIS,65,6.1NRT,307.44,19.12,D
45.85524,34.33826,342.17,2.04,1.39,2022-07-07,0801,Terra,MODIS,91,6.1NRT,308.19,98.15,D
47.22182,33.16829,321.39,3.87,1.83,2022-07-07,0937,Terra,MODIS,60,6.1NRT,304.2,47.41,D
47.2276,33.17643,321.39,3.87,1.83,2022-07-07,0937,Terra,MODIS,73,6.1NRT,304.37,51.76,D
47.38474,33.4625,321.89,3.95,1.85,2022-07-07,0937,Terra,MODIS,74,6.1NRT,304.14,65.07,D
47.56795,33.82153,321.18,4.05,1.87,2022-07-07,0937,Terra,MODIS,74,6.1NRT,303.81,57.06,D
47.57183,33.82905,320.57,4.05,1.87,2022-07-07,0937,Terra,MODIS,73,6.1NRT,304.13,53.03,D
48.70665,35.50153,322.11,4.44,1.94,2022-07-07,0937,Terra,MODIS,67,6.1NRT,295.76,105.6,D
46.72669,32.08155,326.92,3.55,1.77,2022-07-07,0937,Terra,MODIS,79,6.1NRT,304.78,70.22,D
46.72036,32.08273,327.18,3.55,1.77,2022-07-07,0937,Terra,MODIS,77,6.1NRT,305.04,71.21,D
47.07431,31.62584,323.28,3.28,1.71,2022-07-07,0937,Terra,MODIS,44,6.1NRT,300.09,45.44,D
46.65834,32.14207,326.14,3.6,1.78,2022-07-07,0937,Terra,MODIS,78,6.1NRT,306.31,65.06,D
47.08867,31.63419,322.87,3.28,1.71,2022-07-07,0937,Terra,MODIS,53,6.1NRT,300.73,44.5,D
46.32834,32.34291,323.31,3.78,1.82,2022-07-07,0939,Terra,MODIS,74,6.1NRT,303.83,69.4,D
48.94981,37.18278,326.14,3.13,1.68,2022-07-07,0939,Aqua,MODIS,75,6.1NRT,308.3,74.43,D
49.15382,37.4562,323.46,2.99,1.64,2022-07-07,0939,Aqua,MODIS,68,6.1NRT,306.8,59.12,D
49.23495,37.58072,333.7,2.93,1.63,2022-07-07,0939,Aqua,MODIS,0,6.1NRT,306.56,111.93,D
49.24857,37.57215,347.68,2.93,1.63,2022-07-07,0939,Aqua,MODIS,0,6.1NRT,305.11,226,D
48.95148,37.18925,325.87,3.13,1.68,2022-07-07,0939,Aqua,MODIS,55,6.1NRT,308.21,65.6,D
48.85811,37.38621,323.24,3.08,1.67,2022-07-07,0939,Aqua,MODIS,67,6.1NRT,309.04,53.16,D
48.85942,37.38941,323.16,3.08,1.67,2022-07-07,0939,Aqua,MODIS,70,6.1NRT,309.16,56.25,D
48.80079,38.13656,325.35,2.84,1.61,2022-07-07,0939,Aqua,MODIS,73,6.1NRT,308.8,47.6,D
48.79905,38.14523,327.06,2.84,1.61,2022-07-07,0939,Aqua,MODIS,75,6.1NRT,308.63,54.37,D
48.17584,37.63184,319.63,3.16,1.68,2022-07-07,0939,Aqua,MODIS,56,6.1NRT,306.91,36.48,D
47.83854,36.55534,319.92,3.66,1.79,2022-07-07,0939,Aqua,MODIS,56,6.1NRT,304.86,43.01,D
48.17802,37.634,319.28,3.16,1.68,2022-07-07,0939,Aqua,MODIS,59,6.1NRT,306.75,33.6,D
49.24582,37.61028,326.13,2.91,1.63,2022-07-07,0939,Aqua,MODIS,57,6.1NRT,306.2,67.03,D
49.08328,36.89576,324.34,3.19,1.69,2022-07-07,0939,Aqua,MODIS,74,6.1NRT,304.87,68.83,D
48.69793,35.47811,320.65,3.85,1.83,2022-07-07,0939,Aqua,MODIS,67,6.1NRT,302.92,75.1,D
48.68382,35.42984,319.25,3.87,1.83,2022-07-07,0939,Aqua,MODIS,62,6.1NRT,303.25,64.44,D
48.713,35.46786,348.48,3.85,1.83,2022-07-07,0939,Aqua,MODIS,94,6.1NRT,303.15,359.29,D
48.69895,35.41963,325.7,3.87,1.83,2022-07-07,0939,Aqua,MODIS,74,6.1NRT,304.03,109.39,D
